subscription_id,customer_id,plan,amount,billing_cycle,status,failed_attempts,next_billing_date,created_at
5e7e605c-ba0a-4ed0-9898-b3f8aae03317,b87409b5-ea08-515e-8cee-3547b4b429db,starter,2422.85,quarterly,active,0,2026-02-19T13:39:30+00:00,2026-02-12T13:39:30+00:00
57cadcbf-4a8f-4e47-a92f-fd481a1459a2,22aafc5a-fbdd-5b79-a361-c76bc759727d,scale,38425.38,monthly,active,0,2025-04-10T22:44:21+00:00,2025-04-03T22:44:21+00:00
3eeb6c30-309a-4c38-9226-e549a7023c88,d70e17c2-2cdd-5f90-aded-62aeac3b2689,starter,1347.31,monthly,past_due,0,2025-11-04T12:35:36+00:00,2025-10-21T12:35:36+00:00
a9f13965-436d-4cf2-8d51-876dee1ce5d3,4b5cad0a-1ed2-5ff3-8104-643512ac6a0a,growth,1114.38,monthly,active,0,2025-05-12T16:13:08+00:00,2025-04-28T16:13:08+00:00
c724c348-0c81-4af0-a519-5cb279d21938,e30eacd9-d689-5f4c-b52c-8a4ffac1a911,scale,2530.60,monthly,active,0,2023-09-25T01:30:52+00:00,2023-09-18T01:30:52+00:00
d73feef4-f3c8-4c8e-b50e-67af9da01f3b,0fd52393-21b1-504a-b5a7-6d3c87636b71,growth,15369.05,monthly,active,0,2024-07-31T03:15:24+00:00,2024-07-17T03:15:24+00:00
e9d55144-be02-42a2-a49a-da8614348c42,b685364f-6a23-5904-834b-1de5a0edadc4,starter,1645.76,monthly,active,0,2024-03-22T19:09:46+00:00,2024-02-21T19:09:46+00:00
dca4cab2-3013-4166-a5f2-f5a1443032d1,e65b7b36-3326-5681-a88d-f5569ef02f34,starter,2433.38,monthly,active,0,2024-05-18T05:32:24+00:00,2024-05-11T05:32:24+00:00
6cda993e-e4dc-4ae1-bf1e-0ba36260b99e,f59da360-363a-52f6-b221-d50d83986662,growth,24745.10,monthly,active,0,2026-07-27T17:20:16+00:00,2026-07-20T17:20:16+00:00
c2bde496-af9a-485b-b405-3678a6c54653,d958ffef-258b-5ed4-b843-ea545c963ef3,growth,1503.52,monthly,active,0,2026-05-31T16:01:28+00:00,2026-05-24T16:01:28+00:00
30f22cf3-cfa2-4df8-a43a-88da589b685c,3a8f3364-45f3-5c3f-b673-8fc2fadcdeac,scale,3835.61,monthly,active,0,2024-12-27T05:15:53+00:00,2024-12-20T05:15:53+00:00
cc09e63a-db06-4c42-ac48-33065dbce2c6,e5be11e4-fcf0-5c8d-bc9c-9d049e793747,growth,2704.34,monthly,active,0,2025-10-25T00:59:27+00:00,2025-09-25T00:59:27+00:00
ba69dcb8-acf2-468b-852d-de3a2527b544,2e809a61-08c2-56d6-a097-1cdf5743e8da,scale,2002.06,monthly,active,0,2025-06-30T05:44:41+00:00,2025-06-23T05:44:41+00:00
cd63b16b-2187-4fcd-a7bb-0cde6b0d572f,86bc5130-e0df-5ee7-8290-20fdbe6bff2e,growth,53665.43,monthly,active,0,2026-03-05T14:28:26+00:00,2026-02-03T14:28:26+00:00
4facc5d1-eb92-479e-ae80-bc48fb27b5ef,a68b995d-b942-522b-bc4f-03f766459d4c,scale,6475.24,monthly,active,0,2025-10-10T21:22:11+00:00,2025-10-03T21:22:11+00:00
a4e9696d-b21c-44f5-9895-7e3c919dd56c,9abbbe58-e4d0-5484-ba29-cb804253b800,starter,733.04,monthly,active,0,2025-07-16T15:04:13+00:00,2025-07-09T15:04:13+00:00
b5912300-7f15-4e58-972a-a75b70d23918,a09d5334-2864-5574-aff4-f78e1bb1b423,scale,1818.41,monthly,active,0,2026-07-17T02:18:12+00:00,2026-06-17T02:18:12+00:00
8ea3e289-8cf1-4d69-b6a9-75099f9cdbbd,e58b9e37-b5fc-506f-85d6-ac14d914122b,growth,1183.72,monthly,cancelled,0,2026-03-11T20:56:04+00:00,2026-02-25T20:56:04+00:00
2b119ff4-d56f-4bc8-8291-abc0471b2f06,f02ecf65-066d-5b2b-bf7a-b40e71f77b5b,starter,9672.27,monthly,active,0,2025-04-11T04:50:53+00:00,2025-04-04T04:50:53+00:00
652fa774-81e0-4a5a-a03a-b32c9f6d4e6c,e583fd86-a373-5ed6-9649-b26116e925d3,starter,10660.56,monthly,past_due,0,2024-02-02T01:58:04+00:00,2024-01-19T01:58:04+00:00
54195307-01c3-4242-8969-548d44fde0da,7b89dbb2-025c-5007-9bf8-49d7e852ad13,starter,1863.23,quarterly,active,0,2026-08-04T03:52:21+00:00,2026-07-28T03:52:21+00:00
2f73967d-b7b9-4eb3-b2ea-f0c405c6dff6,62179661-feb9-5bcd-8d68-6825cf2eb5a3,growth,1735.28,monthly,active,0,2026-08-14T14:18:19+00:00,2026-07-31T14:18:19+00:00
074d211a-b2a8-4d71-bb77-21520d95c1e1,c0f69816-e674-5fc2-b395-710f3b3aa681,growth,3564.34,quarterly,paused,0,2026-01-21T11:55:24+00:00,2025-12-22T11:55:24+00:00
47a28082-541b-46fb-b337-da7615c40a64,d9b6eff2-5317-5e35-9fd1-e490dabbbff4,scale,1373.80,quarterly,active,0,2026-06-30T16:19:17+00:00,2026-05-31T16:19:17+00:00
e9c53c8a-f95c-40c1-bbdb-39d0b4629160,442bb6a5-76eb-5033-9b7d-7c55643f85ee,scale,10192.79,monthly,active,0,2026-01-25T21:33:49+00:00,2026-01-11T21:33:49+00:00
093e6acb-8b03-45cd-a2fe-e466e2c06299,5a1170ba-8328-51a6-9ef9-19c8fdf12a1f,starter,1717.02,quarterly,cancelled,0,2024-06-20T03:04:58+00:00,2024-06-06T03:04:58+00:00
b43b7889-f25b-462f-b1eb-41284ff16247,ed29b003-1545-5fff-8157-b5f3e1f04175,starter,1854.15,monthly,active,0,2024-09-12T11:57:01+00:00,2024-09-05T11:57:01+00:00
af51371d-839f-4275-aea3-b399b3379ae7,f5ec150f-2564-565c-aeac-f98b0d016fd3,growth,902.23,monthly,active,0,2026-01-02T23:16:44+00:00,2025-12-26T23:16:44+00:00
c17495b4-af20-4b5e-99c1-42db68c8d3f6,8be2ebb1-ea12-564c-8988-76e027fc7e79,starter,2507.03,monthly,active,0,2024-06-11T00:29:48+00:00,2024-05-12T00:29:48+00:00
3bb4eb2f-82b4-406a-b5ae-b6aef06d3153,3727b32c-a4e9-5ec1-b770-6c1dea5e52a7,growth,8256.76,annual,past_due,0,2025-11-30T23:28:20+00:00,2025-11-16T23:28:20+00:00
9adc37a4-c5b2-47ec-8197-124bbac2fd12,2d1840c2-a988-5968-9c92-9cf084374a74,starter,3052.32,annual,cancelled,0,2026-03-22T10:36:00+00:00,2026-02-20T10:36:00+00:00
80d5fed9-a837-4cc7-8730-b6485e52ab8c,727a81a2-d389-53ee-81a6-35eb3e6c1160,growth,1206.34,monthly,active,1,2026-02-08T11:55:42+00:00,2026-02-01T11:55:42+00:00
c14b6fc9-6b12-408c-957b-ef8de9166df2,fb7b956b-9fee-531e-84da-cdbf4e8566dc,scale,905.92,monthly,paused,0,2026-06-11T12:26:57+00:00,2026-05-28T12:26:57+00:00
89f87939-5752-458b-b36c-d02a24f77870,50c3c74b-217c-5a4f-9655-e77826a8bf50,enterprise,3900.97,quarterly,active,0,2026-05-02T21:16:39+00:00,2026-04-25T21:16:39+00:00
14e32235-7a78-4fb9-8ef6-e93595eee829,d4887297-18c2-51fe-b446-b015b702a419,starter,8794.38,quarterly,past_due,1,2026-03-14T14:51:18+00:00,2026-02-28T14:51:18+00:00
9fc137db-11b5-44cc-af6e-bca9f0d1cf58,2b7c3270-8ce4-5888-9f96-3ac545f7b4d2,growth,2996.32,annual,cancelled,1,2024-10-13T01:31:35+00:00,2024-09-29T01:31:35+00:00
4f174326-1313-43d4-aa3b-6f0809f2ecaa,a60bd461-f1fe-5ff3-b5bf-8b1ff62098a1,growth,2927.67,monthly,active,2,2026-04-17T05:20:33+00:00,2026-03-18T05:20:33+00:00
486155c8-abbe-45ca-80be-d3ef73313570,9fbaec77-8033-5929-809c-767584808f7d,growth,13713.40,monthly,active,0,2025-02-25T09:26:43+00:00,2025-01-26T09:26:43+00:00
7ef69b66-55b8-470f-841b-55e6d62e92e7,8f58765b-7cef-5117-8f02-ca75ec4c4325,starter,3491.43,monthly,active,0,2026-02-17T01:26:33+00:00,2026-02-03T01:26:33+00:00
1bfd2148-ca85-474f-b8a0-18eea1435f77,bc45206f-a4af-5bb9-a0e6-a83d2050cd4b,starter,1415.34,monthly,cancelled,0,2025-10-07T06:48:16+00:00,2025-09-30T06:48:16+00:00
2ea6e382-ad68-47b2-b5c9-1146c7944172,d7295c95-2980-5890-ab6b-9dc4083dbcb5,starter,451.77,quarterly,active,0,2026-06-30T07:44:36+00:00,2026-06-23T07:44:36+00:00
e47aa593-a7d0-48c8-a7b4-e825f50e4485,45c75a41-8c93-51a5-a922-48927e2119f9,enterprise,10031.76,monthly,active,0,2025-12-30T13:32:06+00:00,2025-12-16T13:32:06+00:00
496880d2-1df1-4b90-9c96-ebe974581b16,56800231-3666-5b17-b821-888742161ace,starter,4322.97,monthly,past_due,0,2025-09-14T01:48:42+00:00,2025-08-15T01:48:42+00:00
49b38bf1-aabc-4b28-8883-730d6a51fee5,c8924be2-eb73-581c-8ae5-b17c91f82d8f,growth,951.48,monthly,active,0,2026-03-17T03:24:12+00:00,2026-03-03T03:24:12+00:00
38e48cd9-0b6c-4708-bee3-a4d3c3c9a24e,3c9af68d-64b0-5b32-af2a-9298da8ec897,scale,2824.88,annual,past_due,0,2026-01-13T19:10:23+00:00,2026-01-06T19:10:23+00:00
5a7001a8-fdb3-41ae-a5d0-08118b187af4,9b9c5d91-4ef7-54eb-bb31-80923bd9566d,starter,2462.74,quarterly,active,0,2025-03-12T20:52:09+00:00,2025-02-26T20:52:09+00:00
a1c2a28a-98a8-44e1-9f51-9a75ba95720d,5d95b079-8a48-584e-88bf-21333e7e1e6e,starter,1764.83,monthly,paused,1,2025-09-10T02:10:02+00:00,2025-09-03T02:10:02+00:00
42da92a2-63fb-40ba-ad63-c38e79b05b0c,c6f5fac3-dd07-5331-be2e-0fb2aa8fd572,growth,830.35,monthly,active,0,2025-06-22T16:05:37+00:00,2025-06-08T16:05:37+00:00
10687f53-7a80-43c8-9847-bf9334a80c72,7d7f249d-b161-597f-8c85-05b1a419f0f1,growth,1035.10,quarterly,paused,0,2025-04-25T11:09:54+00:00,2025-04-18T11:09:54+00:00
aedda087-4387-46ce-a47e-aada07b059c2,bf67f7b3-d22f-5ce3-aeed-b9d4e35568b0,growth,29563.43,quarterly,active,1,2026-05-05T23:53:28+00:00,2026-04-05T23:53:28+00:00
576cce05-8691-4145-b00e-0646d5592ca1,09993d3d-daba-54ba-ab11-3adcfdccee35,scale,747.69,monthly,active,0,2025-02-07T02:05:47+00:00,2025-01-31T02:05:47+00:00
032e6b6e-d76b-49d1-9f97-271adcdd1bb3,0e7bff2a-fa6f-5e6c-9700-1463c9693947,growth,33788.16,monthly,past_due,0,2025-07-05T16:19:48+00:00,2025-06-28T16:19:48+00:00
1aef3315-449b-4963-b61e-a0da5ddeb2bd,a0e39e42-4caf-5299-8f6f-e051b600baca,growth,5221.11,monthly,active,0,2024-07-28T22:41:40+00:00,2024-07-14T22:41:40+00:00
f0428b1b-c02c-4880-a463-20fb5eefee40,97c00ad7-abb8-58f8-b426-099a058bf3b6,scale,2022.42,monthly,active,1,2024-06-24T11:19:27+00:00,2024-06-10T11:19:27+00:00
2a2f1f6b-f313-4fca-b103-f0abdbcb571c,daf60adc-83c5-538f-8110-81e519a2e6cf,enterprise,16212.39,quarterly,active,1,2026-05-28T16:33:50+00:00,2026-05-14T16:33:50+00:00
453ce4ec-23d5-403b-b1be-e14555991bd3,de699189-982f-5ec2-b920-09c9c74a94e6,growth,8322.54,monthly,paused,0,2026-01-12T00:36:43+00:00,2025-12-13T00:36:43+00:00
2da6251f-03f9-4191-b5cc-943f06bb63b6,190a8135-f7fd-56f9-acfd-aad29adc5320,growth,2905.70,monthly,active,0,2025-08-30T21:50:28+00:00,2025-08-16T21:50:28+00:00
544736f0-1386-4f62-b3cb-a2d8384aa378,4c101724-45b8-5e5e-aeb0-98141da43f26,starter,9810.42,monthly,paused,0,2026-05-16T15:27:08+00:00,2026-05-02T15:27:08+00:00
35bbaefe-e209-4c47-8746-ddcf1691691b,a39bbb31-c3aa-5866-a6ce-902c4562516d,starter,62117.49,monthly,active,0,2026-08-01T09:19:26+00:00,2026-07-18T09:19:26+00:00
6bb3feba-34e3-48cb-983f-c5f9b78dda93,99e05d9f-2d55-5b0a-ad59-985d44960ad7,growth,538.60,monthly,active,0,2026-08-08T04:22:14+00:00,2026-07-09T04:22:14+00:00
290df8b9-b724-4267-b874-d26136c0f43f,d52ba917-5fbb-51d0-ad03-21fa0b1606f2,starter,18739.40,monthly,active,0,2026-03-18T13:28:36+00:00,2026-03-11T13:28:36+00:00
afa2db3f-b1b8-4603-ab87-9131c92f6701,fa209275-6eb6-5a28-8932-7d1e89fe24a3,scale,1754.64,monthly,active,0,2025-10-12T03:47:06+00:00,2025-09-28T03:47:06+00:00
a0443513-76fc-4fca-8c9f-f5f0f92df2e6,2f1012df-62ab-56d5-bf8e-8573514173dd,starter,4662.28,monthly,active,1,2025-03-11T05:45:50+00:00,2025-02-25T05:45:50+00:00
f3dcd854-0aec-447f-95cd-ef2b49a5ffff,1a746ce5-ff68-510e-8be9-34d3b1730f05,scale,12314.95,quarterly,active,0,2026-01-08T19:17:03+00:00,2025-12-25T19:17:03+00:00
b8c2b763-a9d3-48ce-a386-d3f9cfaead10,4ec88eac-f824-578b-bf1e-c2027f5b5766,scale,6038.66,monthly,active,0,2025-06-22T15:36:44+00:00,2025-06-08T15:36:44+00:00
7e479a96-ccda-4ad8-82c9-a0d07c2afd43,24e796e8-ccdf-501f-ba53-b994a0fae31f,starter,2513.68,monthly,active,0,2026-07-15T15:30:18+00:00,2026-06-15T15:30:18+00:00
97471a69-36de-464d-84cd-bec889ae1f55,bf6e109f-644c-505a-9803-98d8e2c3d394,scale,4482.65,monthly,cancelled,0,2025-12-28T17:44:52+00:00,2025-12-14T17:44:52+00:00
85659bf0-7b08-4be9-bd6e-db658dc6836f,a6006432-18b9-56ae-8f32-7f20ab1c1098,starter,1421.71,monthly,active,0,2026-07-10T16:53:54+00:00,2026-06-26T16:53:54+00:00
1e4a4562-27fd-44f0-bb19-b00e476accb5,c691c99f-5cee-5215-b96f-e14eae3d41c5,scale,6035.72,quarterly,active,0,2026-06-06T08:23:04+00:00,2026-05-07T08:23:04+00:00
e867b605-3b52-4274-8133-92552e214a37,06c4190d-1273-5540-bd6e-f6f0d218e83c,growth,1909.47,monthly,past_due,0,2024-10-22T16:46:39+00:00,2024-09-22T16:46:39+00:00
a45664ac-226d-415e-b7f0-6f6900edb723,363b6a24-0ebe-5e61-9afb-40409b019ae5,starter,7666.20,quarterly,active,0,2025-12-12T19:18:30+00:00,2025-11-28T19:18:30+00:00
e268ffe1-ca06-44b9-ae39-567571d9e486,d21dea07-d17f-53bd-951e-d7f352c3d546,scale,21872.85,monthly,active,0,2025-11-01T07:21:42+00:00,2025-10-02T07:21:42+00:00
42b892b6-60c5-4ffb-9339-384403535152,8c558397-763c-567e-9fe6-8ea686081d7a,starter,4199.01,monthly,active,0,2026-03-02T18:51:28+00:00,2026-02-23T18:51:28+00:00
cd115267-533e-49d4-89ab-d3d71b013e9d,ef875680-d9b9-57d0-9697-70342b800af5,growth,4507.38,monthly,active,0,2026-07-10T11:48:58+00:00,2026-06-10T11:48:58+00:00
3cfce6d2-e4e6-4ce8-a1ea-72c59df42878,93fb2b78-a19e-57ae-b061-50a95f7314a5,growth,2297.20,monthly,past_due,0,2026-04-07T11:20:46+00:00,2026-03-08T11:20:46+00:00
1ffe9d4f-be04-49fb-b7f3-15478a6450c2,e8e5c6a4-2eee-575a-b34f-71fa807155b6,scale,11269.25,quarterly,active,1,2024-08-03T13:09:34+00:00,2024-07-20T13:09:34+00:00
41989441-60d6-4051-a7de-3cb95ec2ea24,4af7b041-216a-584b-a80a-584072eb6a7a,growth,19739.13,monthly,paused,0,2025-04-24T14:01:40+00:00,2025-04-10T14:01:40+00:00
6ad2c308-e176-42d5-b0c8-be313c841511,a097dea4-f2c4-5878-8ccc-3dc6108c629b,enterprise,3401.85,monthly,past_due,0,2026-07-20T12:55:50+00:00,2026-07-06T12:55:50+00:00
9bfa22bc-2446-489f-9a1f-7febcd38e348,3d9d4f68-9309-56bf-9e9a-b73f76636fce,growth,1436.60,quarterly,active,0,2026-03-15T16:05:10+00:00,2026-03-01T16:05:10+00:00
1c890921-6694-412f-b18e-b775b3516b59,20b0e328-46cd-5160-8720-df6ece831eca,growth,1362.83,annual,active,0,2026-03-05T17:10:44+00:00,2026-02-03T17:10:44+00:00
74d77d5b-ab6a-48ac-ad18-65db7d208b21,c0d3eef4-f85d-5852-9e61-aa3864ac8b7c,starter,2240.87,monthly,past_due,0,2025-08-05T17:53:46+00:00,2025-07-22T17:53:46+00:00
e846dd72-be5b-4f20-a1cb-24d95e7a3e3d,3c2f4d23-5d7e-5bd6-94ff-874cbb19b298,starter,41661.50,quarterly,active,0,2026-06-30T13:13:57+00:00,2026-05-31T13:13:57+00:00
31d7bf2c-fd87-4632-ab5a-393f7aa4597e,7df3b7ca-dceb-581e-b849-5454ec7a3598,growth,2986.40,quarterly,active,0,2023-08-11T11:05:28+00:00,2023-08-04T11:05:28+00:00
76a568c7-31a2-476b-bd25-195498902c34,2f9d35df-664c-5c4a-942e-0f1c3e026a69,starter,13293.01,monthly,active,0,2024-11-13T00:16:35+00:00,2024-10-14T00:16:35+00:00
dbc7b333-48da-4405-912d-7652666fee0a,140150f2-0640-55a7-af8e-db0085fb7edc,starter,19003.72,quarterly,active,0,2026-06-10T17:42:09+00:00,2026-05-11T17:42:09+00:00
b0e22ae9-a7aa-4c9c-89c8-9636d41f1b76,a12e2f02-f6f2-530d-8b23-2f28b8f31d08,starter,12224.23,monthly,paused,0,2024-11-28T02:19:23+00:00,2024-10-29T02:19:23+00:00
bca00e9c-4a5a-4070-b568-4379e9b6c447,f6f1cb9a-ea13-5150-8e31-78ed9486d7cc,growth,3162.37,monthly,active,1,2025-07-23T22:59:15+00:00,2025-07-16T22:59:15+00:00
6d8932ad-8e41-4629-90ff-adb151086ed4,e2dca14f-100a-5283-b9e0-6a57fbe60b71,enterprise,3268.44,quarterly,active,0,2025-12-26T03:46:38+00:00,2025-12-12T03:46:38+00:00
684d860b-8f85-44e4-83c6-e5a8ecf235c0,b9f1abbc-58c3-5a18-93fa-92baadac16f9,growth,3763.07,quarterly,cancelled,0,2025-07-27T12:01:28+00:00,2025-07-13T12:01:28+00:00
b5341ccc-c689-49e9-ac09-7bffe4fe87b1,14e6b031-b0ba-507e-9aa5-11335155d79a,scale,1308.12,monthly,active,0,2024-02-15T20:15:33+00:00,2024-02-01T20:15:33+00:00
ecba3c0f-90da-4846-a5e7-4ed05eef3d42,e5af74ff-17a1-55e5-93ac-06447ee00e52,growth,2131.57,monthly,active,0,2025-10-29T07:55:51+00:00,2025-09-29T07:55:51+00:00
14e12e5f-45c0-42de-90f5-b178b400289c,24c9feef-7545-5939-8055-d5afed719220,starter,3408.11,monthly,active,1,2026-07-25T12:39:25+00:00,2026-06-25T12:39:25+00:00
7418d7df-5928-44e6-b617-3c16210c052d,0994416b-2876-57cb-9c70-6d61ae45e65e,starter,2843.48,quarterly,active,0,2026-04-19T19:52:14+00:00,2026-03-20T19:52:14+00:00
d414fcc8-f053-49c8-bfcc-e32bcd2081ab,432e6522-8120-58c0-9ba8-d7001dfc986d,starter,3513.26,monthly,active,0,2026-01-07T08:15:47+00:00,2025-12-24T08:15:47+00:00
939811fc-22eb-43a3-84fb-f918c4de61cf,018b2f4c-1660-5d79-81d5-49f999ab99d5,scale,813.04,annual,active,0,2025-06-16T23:46:49+00:00,2025-05-17T23:46:49+00:00
6ead359e-f209-4b06-aca0-ad3276e3c32d,80ab90e4-423b-5253-a407-7e50fbfa50fb,starter,3085.17,quarterly,cancelled,0,2026-05-24T02:22:04+00:00,2026-05-10T02:22:04+00:00
69184b1c-9557-45b0-8567-a147df7a7751,4ce3f956-84ac-58b3-b7fc-b231639ae5ba,starter,2194.35,monthly,active,0,2025-06-17T12:42:17+00:00,2025-05-18T12:42:17+00:00
4c57b9b0-6485-4c12-b39d-ab52de5dddcb,0a37e71c-a5c0-5a80-bc6d-8b3c9e98ddcb,growth,69783.26,quarterly,active,0,2026-06-11T00:39:31+00:00,2026-05-12T00:39:31+00:00
aca5a45c-d367-459f-8813-00125d591e5f,acfa117f-9bd1-5436-b3b4-651cf3df89a4,starter,6150.82,monthly,active,1,2023-11-26T13:00:06+00:00,2023-11-19T13:00:06+00:00
7e8e31d5-b595-4057-b6ed-91432bcc5cfe,fa72461c-792b-5b2a-a703-4c50d87f1eb2,starter,17074.47,monthly,active,0,2026-07-29T02:54:54+00:00,2026-06-29T02:54:54+00:00
c946e8b9-0a70-4a18-861f-6eb82176564f,90fe287c-0e1e-5cb5-bf2a-bedaa8eb91d8,starter,2554.00,monthly,paused,0,2026-06-20T16:37:46+00:00,2026-06-13T16:37:46+00:00
c5831452-9290-444a-a75f-4aee46d16062,64c254c2-78c2-543f-bef7-af1b215ac541,starter,659.43,monthly,active,0,2026-01-03T18:39:14+00:00,2025-12-27T18:39:14+00:00
292a3443-bfa7-4538-a43b-a16220193ed5,85fdec77-088c-55aa-b822-417c80ab8f87,growth,3462.45,quarterly,active,0,2026-06-03T11:43:39+00:00,2026-05-20T11:43:39+00:00
4da6816c-813a-4d59-ab43-07d8aa1babda,8f256ba0-8442-5f6e-874f-3a67dadb8e11,scale,2531.47,monthly,active,0,2024-11-18T17:28:26+00:00,2024-10-19T17:28:26+00:00
ed3586ae-befb-4653-b52e-58f00c1f2c90,065cef5a-568c-50ac-9ca4-f550f5382644,starter,2083.98,quarterly,active,0,2026-06-28T14:54:22+00:00,2026-06-21T14:54:22+00:00
542404f6-d4cc-4905-be90-7edba447c69c,02d24449-482d-5075-b392-896a1b61c568,starter,3458.63,monthly,active,0,2025-08-07T19:08:07+00:00,2025-07-08T19:08:07+00:00
47525f5e-8c39-480e-8be1-f85e2bfe9fa7,7c7f0db9-4483-514c-8105-1eb04bfa9aeb,starter,1663.33,monthly,active,0,2024-12-19T04:17:49+00:00,2024-11-19T04:17:49+00:00
90e618fb-e62f-4996-a3c3-46c9b7b7f7aa,575c92e9-66db-5b51-a34a-e6badf842c2d,growth,1837.33,monthly,active,0,2026-07-13T11:19:02+00:00,2026-06-13T11:19:02+00:00
a29e8261-a880-4867-8130-6c1ccad3656e,722fb095-4b5f-558b-978b-04eae4527d5c,growth,1489.71,quarterly,past_due,0,2025-11-20T08:09:29+00:00,2025-10-21T08:09:29+00:00
50822601-82b2-484a-8175-e88e0e5a7487,45169688-294e-569a-9297-72df09f090a4,starter,14290.99,monthly,active,0,2024-11-06T13:30:58+00:00,2024-10-23T13:30:58+00:00
b519025b-7075-4a62-bd41-9f4b34209fb7,057f6ed2-3e6f-5e93-a381-bb495933c7ac,scale,1707.77,monthly,active,0,2026-02-06T01:47:02+00:00,2026-01-07T01:47:02+00:00
7df810e6-38af-46ce-a31b-85770825fe21,10239fd7-c419-5a3a-ba0d-7161601e0efd,growth,5129.75,monthly,active,0,2025-04-08T20:16:38+00:00,2025-03-09T20:16:38+00:00
b5a65609-5697-4acf-8187-5fa370fe2e14,5e09b3fb-6589-5ea7-ad9d-6e1b41085c2a,starter,1584.31,quarterly,active,0,2026-08-24T22:30:53+00:00,2026-07-25T22:30:53+00:00
41f45758-748f-4b67-b4d2-fe575b3073fb,5bb11759-51b5-534f-81c7-ba8ee47bb69d,starter,1033.40,monthly,active,1,2025-07-20T20:15:49+00:00,2025-07-13T20:15:49+00:00
413cdc9d-a9f4-4171-b56f-2912d860e7b8,b65d0874-0446-5f92-8862-ebbf49e4e345,starter,899.44,quarterly,active,0,2026-03-30T09:42:50+00:00,2026-03-23T09:42:50+00:00
968ffe60-27f8-437b-a2b8-e8f31715d4fd,62f32e31-e724-5cfe-9f6b-9e3309624dbc,growth,2414.14,annual,paused,1,2025-08-21T02:50:07+00:00,2025-08-07T02:50:07+00:00
